id,item_name,purchase_count
311407,Front Bumper Lower Grill,1
311409,Front Bumper,1
311409,Rear Bumper,1
311409,Front Front Bumper Lower Grill,1
311409,Bumper Reflector,1
311409,Rear Tail Lamp - RH,1
311413,Rear Bumper,1
311413,Rear Tail Lamp - LH,1
311413,Quarter Panel Rear - LH,1
311413,Housing,1
311421,Dicky Panel,1
311421,Dicky Hinge - RH,1
311421,Dicky Hinge - LH,1
311421,Panel - Side Cover - LH,1
311423,Front Suspension Strut Assy - LH/RH,1
311423,Front Stabilizer Link Set,1
311423,Balance Rod Bush,1
311423,Ball Joint Set,1
311423,Tie Rod End - LH/RH,1
311423,Lower Arm Set,1
311423,Front Brake Pad Set,1
311423,Front Wheel Bearing,1
311423,Rear Suspension Strut Assy - LH/RH,1
311423,Oil Filter,1
311423,Air Filter,1
311423,Oil Cap,1
311423,Gear Lever Boot,1
311423,Rear Outer Door Handle,1
311423,Front Bumper,1
311423,AC Filter,1
311423,Front Brake pad,1
311423,Fuel Filter,1
311425,"Hose, Inter Cooler Outlet N0 2",1
311425,Front Suspension Strut - LH,1
311425,Front Suspension Strut Mounting,1
311425,Radiator Fan Assy,1
311427,Cylinder Head Gasket,1
311427,Radiator Cap,1
311427,Timing Kit,1
311427,Fuse,1
311427,Resistor,1
311427,Ac Discharge Pipe,1
311427,Splash Cover - RH,1
311427,Garnish Assy Roof Side - RH,1
311427,Garnish Assy Roof Side - LH,1
311427,"Hose, Inter Cooler Outlet N0 2",1
311432,Head Lamp - RH,1
311432,Head Lamp - LH,1
311432,Front Bumper,1
311432,Bumper Holder,1
311434,Rear Bumper,1
311434,Rear Bumper Bracket - LH,1
311434,Rear Bumper Bracket - RH,1
311434,Wheel Cap,1
311435,Front Mud Flap Set,1
311435,Antenna,1
311435,Rear Tail Lamp - RH,1
311435,Rear Wiper Arm,1
311435,Wiper Spray Motor,1
311436,Oil Pressure Switch,1
311436,Cross Member,1
311436,Gearbox Mounting,1
311436,Rear Wheel Bearing,1
311437,Front Bumper,1
311437,Front Bumper Bracket - LH,1
311437,Front Bumper Bracket - RH,1
311437,Head Lamp - RH,1
311437,Head Lamp - LH,1
311437,Front Bumper Upper Grill,1
311437,Front Bumper Lower Grill,1
311437,Front Fender - RH,1
311445,Front Brake pad,1
311445,Front Suspension Strut - RH,1
311445,Front Suspension Strut - LH,1
311445,Ball Joint Set,1
311445,Tie Rod End - LH/RH,1
311445,Front Suspension Strut Mounting,1
311451,Rear Door - RH,1
311451,Inner Door Handle,1
311451,Outer Door Handle,1
311451,Rear Door Latch Assy - RH,1
311461,Door Beeding,1
311461,Cowl Top,1
311461,"Garnish, Cowl Top Side - LH",1
311461,"Garnish, Cowl Top Side - RH",1
311461,Weather Strip,1
311463,Front Bumper,1
311463,Rear Bumper,1
311463,"Holder, Front Bumper - RH",1
311463,"Holder, Front Bumper - LH",1
311463,"Holder, Rear Bumper Side - RH",1
311463,"Holder, Rear Bumper Side - LH",1
311465,Front Bumper,1
311465,"Holder, Front Bumper - RH",1
311465,Front Fender - RH,1
311465,Head Lamp - RH,1
311465,Indicator Front - RH,1
311465,Front Fender Lining - RH,1
311465,Front Suspension Strut - RH,1
311465,Lower Arm - RH,1
311465,Front Stabilizer Link - RH,1
311465,Wheel Rim,1
311465,Wheel Cap,1
311465,Steering Assy,1
311465,Cross Member,1
311465,Wheel Nut,1
311465,Bolt,1
311465,Tyre,1
311465,Front Mud Flap - RH,1
311465,Front Drive Shaft - RH,1
311468,Front Brake Disc,1
311468,Front Brake pad,1
311468,Oil Filter,1
311468,Air Filter,1
311468,AC Filter,1
311468,Wiper Blade,1
311468,Rear Wiper Blade,1
311468,Shock Absorber Mount,1
311468,Balance Rod Bush,1
311468,Engine Oil Flush,1
311468,Brake Bulb,1
311473,Front Bumper,1
311473,Head Lamp - LH,1
311473,Chrom Top Grill,1
311473,Bonnet Assy,1
311476,Glow Plug,1
311476,Oil Filter,1
311476,Air Filter,1
311476,Gasket,1
311483,Lower Arm Set,1
311483,Steering Box,1
311483,Lower Arm - LH,1
311483,Lower Arm - RH,1
311486,Front Fender - RH,1
311486,Head Lamp - RH,1
311486,Front Wheel Arch Cladding - RH,1
311486,Bumper Holder,1
311488,Lower Arm - LH,1
311488,Lower Arm - RH,1
311488,Shock Absorber Mount,1
311488,Lower Arm Set,1
311488,Oil Filter,1
311488,AC Filter,1
311488,"Wheel Brake Cylinder, Rear - RH",1
311488,"Wheel Brake Cylinder, Rear - LH",1
311490,Head Lamp - LH,1
311490,Hinge Rear Door Slide - LH,1
311490,Hinge Rear Door Slide - RH,1
311490,Glass Run Rear Door,1
311496,Front Fender - RH,1
311496,Front Bumper,1
311496,Front Bumper Bracket - RH,1
311496,Front Fender Lining - RH,1
311496,Head Lamp - RH,1
311496,Mirror Assy - RH,1
311507,Fuel Filter,1
311507,Lower Control Arm Bush,1
311507,Lower Ball Joint - LH,1
311507,Lower Ball Joint - RH,1
311507,Lower Arm - LH,1
311507,Lower Arm - RH,1
311508,Front Brake Disc,1
311508,Rear Shock Absorber,1
311508,Lower Arm - LH,1
311508,Lower Arm - RH,1
311508,Rear Wiper Blade,1
311510,Head Lamp - RH,1
311510,Head Lamp - LH,1
311510,Front Bumper Bracket - LH,1
311510,Front Bumper Bracket - RH,1
311510,Fog Lamp Cover - LH,1
311510,Rear Tail Lamp - LH,1
311510,Rear Tail Lamp - RH,1
311510,Front Fog Lamp - LH,1
311510,Front Fog Lamp - RH,1
311511,Head Lamp - RH,1
311511,Head Lamp - LH,1
311511,Mirror Assy - LH,1
311511,Mirror Assy - RH,1
311514,Hose Pipe,1
311514,Clip,1
311514,Radiator Inlet Hose,1
311514,Radiator Outlet Hose,1
311514,Rubber Hose Radiator Outlet,1
311514,Connector Hose,1
311516,Clutch Kit (Disc+Pressure Plate),1
311516,Clutch Release Bearing,1
311516,Flywheel Bearing,1
311516,Flywheel,1
311516,Clutch Cable,1
311516,Emblem Mark(S),1
311516,Front Brake pad,1
311516,Oil Seal,1
311525,Rear Bumper,1
311525,Rear Bumper Bracket - LH,1
311525,Rear Bumper Bracket - RH,1
311525,Rear Tail Lamp - LH,1
311525,Rear Tail Lamp - RH,1
311525,Dicky Panel,1
311525,Door Beeding,1
311527,Front Bumper,1
311527,Front Bumper Bracket - RH,1
311527,Fog Lamp Cover - RH,1
311527,Towing cap,1
311531,Centre Ac Vent,1
311531,Ac Vent,1
311531,Front Fog Lamp - RH,1
311531,Front Fog Lamp - LH,1
311531,Front Bumper Bracket - LH,1
311531,Front Bumper Bracket - RH,1
311531,Rear Bumper Bracket - LH,1
311531,Rear Bumper Bracket - RH,1
311531,Louver Center Vent - RH,1
311531,"Louver, Side Vent - LH",1
311531,Rear Power Window Regulator - RH,1
311531,Rear Power Window Regulator - LH,1
311533,Bonnet Assy,1
311533,Bonnet Hinge Assy - LH,1
311533,Bonnet Hinge Assy - RH,1
311533,Radiator Frame,1
311534,Front Bumper,1
311534,Head Lamp - RH,1
311534,Front Fog Lamp - RH,1
311534,Rear Tail Lamp - RH,1
311534,Front Bumper Bracket - LH,1
311534,Front Bumper Bracket - RH,1
311534,Wiper Tank,1
311534,Rear Tail Lamp - LH,1
311537,Front Bumper,1
311537,"Holder, Front Bumper - RH",1
311537,Head Lamp - RH,1
311537,Front Fender - RH,1
311537,Fender Indicator - RH,1
311537,Wheel Cap,1
311537,Wheel Rim,1
311537,Mirror Assy - RH,1
311537,Belt Water Pump,1
311541,Front Bumper,1
311541,Head Lamp - LH,1
311541,"Holder, Front Bumper - LH",1
311541,Front Wheel Arch Cladding - LH,1
311541,Front Fender Lining - LH,1
311544,Hinge Front Door,1
311544,Dicky Shocks,1
311544,Door Hinge - LH,1
311544,Door Hinge - RH,1
311556,Lower Arm Set,1
311556,Oil Filter,1
311556,Front Suspension Strut Assy - LH/RH,1
311556,AC Filter,1
311556,Air Filter,1
311564,Front Bumper Upper Grill,1
311564,Front Bumper,1
311564,Front Bumper Bracket - LH,1
311564,Front Bumper Bracket - RH,1
311564,Cross Member,1
311564,Air Bag - Passenger Side,1
311564,Radiator,1
311568,Front Suspension Strut Assy - LH/RH,1
311568,Lower Arm Set,1
311568,Front Stabilizer Link - LH/RH,1
311568,Balance Rod Bush,1
311568,Ball Joint,1
311568,Tie Rod,1
311568,Rear Suspension Strut Assy - LH/RH,1
311568,Lower Arm - LH,1
311568,Lower Arm - RH,1
311568,Front Suspension Strut Assy - RH,1
311568,Front Suspension Strut - RH,1
311579,Ball Joint,1
311579,Tie Rod,1
311579,Front Stabilizer Link Set,1
311579,Front Strut Bush Kit,1
311583,Head Lamp - RH,1
311583,Head Lamp - LH,1
311583,Running Board - RH,1
311583,Running Board - LH,1
311594,Mirror Assy - RH,1
311594,Head Lamp - RH,1
311594,Front Wheel Arch Cladding - RH,1
311594,"Weatherstrip, Front Door Outer - LH",1
311594,"Weatherstrip, Front Door Outer - RH",1
311595,Mirror Cap - RH,1
311595,Front Suspension Strut - RH,1
311595,Front Suspension Strut - LH,1
311595,Rear Shock Absorber,1
311595,Front Suspension Bush Kit,1
311595,Ball Joint,1
311595,Tie Rod End,1
311595,Stabilizer Rod Bush Kit,1
311595,Front Wheel Bearing,1
311595,Rear Wheel Bearing,1
311595,Lower Control Arm Bush,1
311595,Upper Control Arm Bush,1
311595,Suspension Strut Mounting,1
311595,Front Suspension Strut Boot,1
311595,Bush,1
311598,Front Bumper,1
311598,Head Lamp - RH,1
311598,Front Mud Flap Set,1
311598,Front Fender Lining - LH,1
311603,Quarter Panel Rear - RH,1
311603,Rear Wheel Arch Cladding - RH,1
311603,Rear Wheel Arch Cladding - LH,1
311603,Rear Bumper,1
311603,"Refelector Assy, Rear - RH",1
311603,Rear Tail Lamp (Trunk Side) - RH,1
311603,"Holder, Rear Bumper Side - RH",1
311603,Rear Fender Lining - RH,1
311603,Dicky Emblems,1
311603,Dicky Panel,1
311604,"Weatherstrip, Front Door Outer - RH",1
311604,"Weatherstrip, Front Door Outer - LH",1
311604,"Weatherstrip, Rear Door Outer - RH",1
311604,"Weatherstrip, Rear Door Outer - LH",1
311607,Clutch Cable,1
311607,Clutch Housing,1
311607,Clutch Kit (Disc+Pressure Plate),1
311607,Flywheel,1
311607,Gear Oil 1L,1
311608,Clutch Set (Disc+Pressure Plate+Bearing),1
311608,Bolt,1
311608,Front Wheel Bearing,1
311608,Drain Nut,1
311614,Lower Ball Joint - RH,1
311614,Trim - Tail End,1
311614,Front Shock Absorber,1
311614,Front Stabilizer Link - LH/RH,1
311614,Balance Rod Bush,1
311627,Front Bumper,1
311627,Head Lamp - RH,1
311627,Front Fender - RH,1
311627,Mirror Assy - RH,1
311627,Run Front Door Glass - RH,1
311627,Glass Front Door - RH,1
311627,"Holder, Front Bumper - RH",1
311627,"Holder, Front Bumper - LH",1
311633,Rear Shock Absorber - LH,1
311633,Rear Shock Absorber - RH,1
311633,Rear Brake Shoe Set,1
311633,"Wheel Brake Cylinder, Rear - RH",1
311633,"Wheel Brake Cylinder, Rear - LH",1
311633,Reverse Light Switch,1
311647,Side Mirror Indicator - LH,1
311647,Rear Door Latch Assy - RH,1
311647,Mud Flap Set,1
311647,Splash Guard Front Bumper,1
311648,Oil Filter,1
311648,Air Filter,1
311648,Fuel Filter,1
311648,AC Filter,1
311648,Gear Oil 1L - S2 G 80W90,1
311653,Water Pump,1
311653,Cylinder Head Gasket,1
311653,Spark Plug Set Of 4,1
311653,Thermoshaft Valve,1
311653,Oil Seal,1
311653,Rear end Oil seal,1
311653,Sensor,1
311653,Valve Door Gasket,1
311653,Ac Heater Coil,1
311653,Hose,1
311653,Belt,1
311663,Front Brake pad,1
311663,Brake Lining,1
311663,Power Window Switch - LH,1
311663,Front Fog Lamp - LH,1
311663,Door Switch Assy,1
311664,Clutch Kit (Disc+Pressure Plate),1
311664,Clutch Slave Cylinder,1
311664,Clutch Master Cylinder,1
311664,Clutch Release Bearing,1
311665,Cylinder Head Gasket,1
311665,Timing Kit Packing,1
311665,Intake Manifold Gasket,1
311665,Water Pump,1
311665,Hose Pipe,1
311665,"Crankshaft Seal Ring, Timing End",1
311665,Thermostat Housing,1
311675,Oil Filter,1
311675,Air Filter,1
311675,Lower Arm - LH,1
311675,Lower Arm - RH,1
311675,Front Brake Disc,1
311675,Rear Brake Shoe Set,1
311677,Front Bumper,1
311677,Rear Bumper,1
311677,Front Bumper Bracket - RH,1
311677,Front Bumper Bracket - LH,1
311677,Rear Bumper Bracket - RH,1
311681,Water Pump,1
311681,Tensioner Belt,1
311681,Belt,1
311681,Rear Shock Absorber - LH,1
311681,Rear Shock Absorber - RH,1
311681,Front Suspension Strut Assy - RH,1
311681,Rear Suspension Strut Assy - LH,1
311681,Wheel Cap,1
311681,Front Brake Disc,1
311681,Front Brake pad,1
311686,Wiper Blade 12,1
311686,Wiper Blade 16,1
311686,Wiper Blade 18,1
311686,Wiper Blade 19,1
311686,Wiper Blade 20,1
311686,Wiper Blade 21,1
311686,Wiper Blade 22,1
311705,Front Bumper,1
311705,Head Lamp - RH,1
311705,Front Fender - RH,1
311705,Front Bumper Bracket - RH,1
311705,Front Fender Lining - RH,1
311709,Front Suspension Strut Mount - LH,1
311709,Front Suspension Strut Mount - RH,1
311709,Front Wheel Bearing,1
311709,Rear Wheel Bearing,1
311709,Water Pump,1
311709,Lower Arm - LH,1
311709,Lower Arm - RH,1
311720,Lower Arm,1
311720,Front Stabilizer Link Set,1
311720,Shock Absorber Mount,1
311720,Shock Absorber Strut Kit,1
311720,Brake Lining,1
311720,Balance Rod Bush,1
311720,Front Brake pad,1
311722,"Wheel Brake Cylinder, Rear - LH",1
311722,Rear Suspension Bush Kit,1
311722,Front Suspension Bush Kit,1
311722,Front Stabilizer Link,1
311722,Front Mud Flap - LH,1
311722,Front Mud Flap - RH,1
311722,"Contact Assy, Clock Spring",1
311724,Oil Filter,1
311724,Air Filter,1
311724,Fuel Filter,1
311724,Rear Brake Shoe Set,1
311724,Wheel Nut,1
311731,Dicky Shocks - LH,1
311731,Dicky Shocks - RH,1
311731,Clutch Kit (Disc+Pressure Plate),1
311731,Clutch Release Bearing,1
311731,AC Condenser,1
311732,Thermostat Valve,1
311732,Coolant Elbow,1
311732,Radiator Inlet Hose,1
311732,Radiator Outlet Hose,1
311735,Oil Filter,1
311735,Air Filter,1
311735,AC Filter,1
311735,Belt,1
311735,Tensioner Belt,1
311735,Front Shock Absorber,1
311735,Top Strut Mounting,1
311735,Shock Absorber Strut Kit,1
311735,Rear Shock Absorber,1
311737,Front Bumper,1
311737,Front Fender - RH,1
311737,Front Fog Lamp - RH,1
311737,Front Bumper Bracket,1
311738,Rear Bumper,1
311738,Head Lamp - RH,1
311738,Front Fender - RH,1
311738,Wiper Tank,1
311738,Front Fender Lining - LH,1
311738,Mirror Assy - RH,1
311738,Fog Lamp Cover - LH,1
311738,Front Fog Lamp - RH,1
311738,Bonnet Hinge Assy - LH,1
311738,Hinge Front Door,1
311738,"Holder, Front Bumper - RH",1
311738,Bonnet Assy Stay Rod,1
311739,Rear Bumper,1
311739,Head Lamp - RH,1
311739,Front Fender - RH,1
311739,Wiper Tank,1
311739,Front Fender Lining - LH,1
311739,Mirror Assy - RH,1
311739,Fog Lamp Cover - LH,1
311739,Front Fog Lamp - RH,1
311739,Bonnet Hinge Assy - LH,1
311739,Hinge Front Door,1
311739,"Holder, Front Bumper - RH",1
311739,Bonnet Assy Stay Rod,1
311739,Front Bumper,1
311745,Dicky Shocks - LH,1
311745,Dicky Shocks - RH,1
311745,Emblem(S),1
311745,Windshield Beeding,1
311745,Insulaltor Hood,1
311749,Running Board - RH,1
311749,Running Board - LH,1
311749,"Refelector Assy, Rear - RH",1
311749,"Refelector Assy, Rear - LH",1
311749,Dicky Emblems,1
311749,Sunvisor Assy - LH,1
311749,Sunvisor Assy - RH,1
311751,Mirror Assy - RH,1
311751,Steering Box,1
311751,Front Drive Shaft - LH,1
311751,Front Drive Shaft - RH,1
311752,Steering Assy,1
311752,Front Drive Shaft - LH,1
311752,Front Drive Shaft - RH,1
311752,Mirror Assy - RH,1
311758,Front Bumper,1
311758,Front Bumper Bracket - LH,1
311758,Fog Lamp Cover - LH,1
311758,Front Fog Lamp - LH,1
311760,Clutch Kit (Disc+Pressure Plate),1
311760,Clutch Release Bearing,1
311760,Lower Arm - LH,1
311760,Lower Arm - RH,1
311762,Front Bumper Lower,1
311762,Logo,1
311762,Door Latch,1
311762,Tailgate Cable,1
311762,Retainer For Spoiler,1
311762,Cushion Trim Front - LH,1
311762,Rear Tail Lamp - RH,1
311762,Rear Tail Lamp - LH,1
311771,Front Bumper,1
311771,Front Fog Lamp - RH,1
311771,"Holder, Front Bumper - RH",1
311771,"Holder, Front Bumper - LH",1
311772,Rear Bumper,1
311772,Dicky Emblems,1
311772,Garnish Assy Roof Side - RH,1
311772,Garnish Assy Roof Side - LH,1
311773,Rear Bumper,1
311773,Dicky Emblems,1
311773,Garnish Assy Roof Side - RH,1
311773,Garnish Assy Roof Side - LH,1
311780,Front Suspension Strut Assy - LH,1
311780,Front Suspension Strut Assy - RH,1
311780,Lower Arm,1
311780,Front Brake Disc,1
311786,Brake Booster,1
311786,Front Strut Set - LH,1
311786,Front Strut Set - RH,1
311786,Front Strut Bush Kit,1
311786,Air Filter,1
311786,Brake Master Cylinder,1
311788,Front Door - LH,1
311788,Rear Door - LH,1
311788,Front Fender - LH,1
311788,Front Fender Lining - LH,1
311788,Mud Flap Set,1
311788,Mirror Assy - LH,1
311788,Running Board - LH,1
311788,Run Front Door Glass - LH,1
311788,"Weatherstrip, Front Door Outer - LH",1
311788,"Weatherstrip, Front Door Inner - LH",1
311788,Inner Door Handle - LH,1
311788,Outer Door Handle - LH,1
311788,Front Power Window Regulator - LH,1
311788,Rear Power Window Regulator - LH,1
311791,Running Board - RH,1
311791,Running Board - LH,1
311791,Panel - Side Cover - LH,1
311791,Panel - Side Cover - RH,1
311799,Rear Bumper,1
311799,Rear Bumper Bracket - LH,1
311799,Rear Bumper Bracket - RH,1
311799,Towing cap,1
311799,Hood Latch,1
311806,Front Bumper,1
311806,Front Bumper Bracket - LH,1
311806,Front Bumper Bracket - RH,1
311806,Front Bumper Upper Grill,1
311806,Front Bumper Lower Grill,1
311806,Head Lamp - LH,1
311806,Bonnet Assy,1
311806,Bonnet Hinge Assy - LH,1
311806,Bonnet Hinge Assy - RH,1
311806,Vapour Pipe Assy,1
311806,Lower Arm - RH,1
311811,Front Bumper,1
311811,Belt,1
311811,Evaporator,1
311811,Air Filter,1
311811,AC Filter,1
311814,Gasket,1
311814,Spark Plug,1
311814,Engine Mounting Pad - A,1
311814,Oil Filter,1
311814,Thermostat Valve,1
311814,Hose Pipe,1
311822,Clutch Kit (Disc+Pressure Plate),1
311822,Clutch Release Bearing,1
311822,Clutch Plate,1
311822,Clutch Cover Assy,1
311824,Front Bumper,1
311824,Rear Bumper,1
311824,Head Lamp - LH,1
311824,Front Bumper Upper Grill,1
311824,Front Bumper Lower Grill,1
311824,Front Bumper Bracket - LH,1
311824,Front Bumper Bracket - RH,1
311832,Front Fender - RH,1
311832,Front Fender - LH,1
311832,Front Bumper,1
311832,Front Bumper Upper Grill,1
311832,Front Bumper Lower Grill,1
311832,Front Bumper Bracket - LH,1
311832,Front Bumper Bracket - RH,1
311833,Clutch Kit (Disc+Pressure Plate),1
311833,Clutch Release Bearing,1
311833,Clutch Plate,1
311833,Clutch Cover Assy,1
311835,Front Bumper Bracket - LH,1
311835,Front Fender Lining - LH,1
311835,Fog Lamp Cover - LH,1
311835,Bezel Front Fog Lamp - LH,1
311835,Fog Lamp Assy Grill - LH,1
311843,Front Bumper,1
311843,Front Bumper Bracket - LH,1
311843,Head Lamp - RH,1
311843,Front Bumper Bracket - RH,1
311847,Front Brake pad,1
311847,Front Brake Disc,1
311847,Rear Brake Pad,1
311847,Rear Brake Disc,1
311856,Oil Filter,1
311856,Rear Fender Lining - LH,1
311856,Wheel Brake Cylinder,1
311856,Front Fender Lining - RH,1
311856,Front Fender Lining - LH,1
311856,Inner Door Handle - LH,1
311856,Valve Door Gasket,1
311856,Steering Box,1
311856,Coolant bottom hose,1
311856,Front Suspension Strut Assy - LH,1
311856,Front Suspension Strut Assy - RH,1
311856,Front Stabilizer Link Set,1
311856,Crankshaft Oil Seal,1
311856,Camshaft Oil Seal,1
311856,Brake Light Switch,1
311856,Coolant Elbow,1
311861,Engine Oil - 5W40,1
311861,Oil Filter,1
311861,Air Filter,1
311861,AC Filter,1
311863,Bumper Holder,1
311863,Front Bumper,1
311863,Front Fog Lamp - RH,1
311863,"Bezel, Non Fog Lamp - RH",1
311863,Fog Lamp Set,1
311864,Clutch Kit (Disc+Pressure Plate),1
311864,Clutch Release Bearing,1
311864,Clutch Cable,1
311864,Clutch Release Fork,1
311864,Idler Arm,1
311864,Tie Rod End Set,1
311865,Oil Filter,1
311865,Air Filter,1
311865,AC Filter,1
311865,Engine Oil - HX8 - 5W30 (4L),1
311868,Front Shock Absorber,1
311868,"Seal, Diff Side Oil - RH",1
311868,Shock Absorber Mount,1
311868,Run Front Door Glass - RH,1
311873,Steering Rack Bush,1
311873,Stablizer Bar Bushes,1
311873,Steering Assy,1
311873,Front Suspension Strut - RH,1
311873,Front Suspension Strut - LH,1
311873,Lower Arm - LH,1
311873,Clutch Kit (Disc+Pressure Plate),1
311873,Clutch Release Bearing,1
311873,Flywheel,1
311873,Front Glass Channel,1
311873,Rubber Bush,1
311873,"Holder, Front Bumper - LH",1
311874,Dicky Shocks - LH,1
311874,Dicky Shocks - RH,1
311874,Clutch Kit (Disc+Pressure Plate),1
311874,Clutch Release Bearing,1
311874,Outer Door Handle - RH,1
311874,Clutch Slave Cylinder,1
311874,Clutch Master Cylinder,1
311874,Belt,1
311874,Power Window Switch,1
311874,Gear Shifter Cable,1
311876,Front Brake pad,1
311876,Front Brake Disc,1
311876,Air Filter,1
311876,AC Filter,1
311876,Oil Filter,1
311876,Oil Cap,1
311876,Antenna,1
311877,Ball Joint,1
311877,Steering Boot,1
311877,Air Filter,1
311877,Cap,1
311877,Run Rear Door Glass - LH,1
311877,Run Rear Door Glass - RH,1
311878,Head Lamp - RH,1
311878,Steering Assy,1
311878,Front Windshield,1
311878,Windshield Beeding,1
311881,Front Bumper,1
311881,Front Fog Lamp - LH,1
311881,Front Bumper Bracket - LH,1
311881,Fog Lamp Cover - LH,1
311881,Radiator Support Bracket Upper,1
311882,Front Bumper,1
311882,Front Bumper Bracket - RH,1
311882,Front Bumper Bracket - LH,1
311882,Bumper Clip,1
311882,Rear Bumper,1
311882,Rear Bumper Bracket - LH,1
311882,Rear Bumper Bracket - RH,1
311882,Emblem Kit,1
311882,Mirror Assy - RH,1
311882,Inner Door Handle - RH,1
311882,Head Lamp - RH,1
311882,Dicky Shocks - LH,1
311882,Dicky Shocks - RH,1
311882,Head Lamp - LH,1
311886,Front Bumper,1
311886,Front Bumper Bracket - LH,1
311886,Front Bumper Bracket - RH,1
311886,Glass Run Rear Door,1
311890,Front Brake Disc,1
311890,Front Brake pad,1
311890,Lower Arm,1
311890,Front Stabilizer Link,1
311890,Balance Rod Bush,1
311893,Timing Belt,1
311893,Water Pump,1
311893,Tensioner Bearing,1
311893,Radiator Frame,1
311893,Lower Arm - LH,1
311893,Lower Arm - RH,1
311893,Balance Rod Bush,1
311893,Air Filter,1
311893,Oil Filter,1
311893,Hose Pipe,1
311908,Head Lamp - RH,1
311908,Head Lamp - LH,1
311908,Head Lamp Relay,1
311908,Headlight Bulb H4 100/90W,1
311908,Engine Oil - 15W40,1
311908,Oil Filter,1
311908,Air Filter,1
311908,Fuel Filter,1
311909,Head Lamp - RH,1
311909,Head Lamp - LH,1
311909,Head Lamp Relay,1
311909,Headlight Bulb H4 100/90W,1
311909,Engine Oil - 15W40,1
311909,Oil Filter,1
311909,Air Filter,1
311909,Fuel Filter,1
311910,Coolant Green,1
311910,Coolant Red,1
311910,Coolant Pink,1
311910,Coolant Blue,1
311914,Mirror Assy - RH,1
311914,Front Door - RH,1
311914,Rear Door - RH,1
311914,Rear Bumper,1
311917,Wiper Blade 12,1
311917,Wiper Blade 13,1
311917,Wiper Blade 16,1
311917,Wiper Blade 17,1
311917,Wiper Blade 18,1
311917,Wiper Blade 19,1
311917,Wiper Blade 20,1
311917,Wiper Blade 21,1
311917,Wiper Blade 22,1
311917,Wiper Blade 24,1
311917,Wiper Blade 26,1
311927,Clutch Release Bearing,1
311927,Clutch Kit,1
311927,Clutch Cable,1
311927,Bonnet Stay Rod Holder,1
311931,Oil Filter,1
311931,Air Filter,1
311931,AC Filter,1
311931,Cap,1
311931,Front Stabilizer Bush,1
311931,Front Stabilizer Link Set,1
311931,Front Brake Shoe Set,1
311931,Rear Wiper Blade,1
311931,Wiper Spray Motor,1
311931,Rear Wiper Arm,1
311932,Front Bumper,1
311932,Front Bumper Upper Grill,1
311932,Front Bumper Lower Grill,1
311932,Front Fog Lamp - RH,1
311932,Head Lamp - RH,1
311932,Bumper Chrome,1
311946,Wiper Blade 22,1
311946,Wiper Blade 20,1
311946,Wiper Blade 16,1
311946,Wiper Blade 14,1
311946,Wiper Blade 12,1
311951,Front Bumper,1
311951,Front Bumper Bracket - RH,1
311951,Front Bumper Bracket - LH,1
311951,Front Fender - RH,1
311951,Head Lamp - RH,1
311951,Wiper Tank,1
311951,Front Bumper Lower Grill,1
311951,Wheel Cap,1
311951,Wheel Rim,1
311951,Front Fog Lamp - RH,1
311951,Front Fender Lining - RH,1
311951,Front Bumper Upper Grill,1
311951,Engine Under Cover,1
311953,Air Filter,1
311953,Oil Filter,1
311953,AC Filter,1
311953,Engine Oil - 5W40,1
311954,Head Lamp - RH,1
311954,Front Fender Lining - RH,1
311954,Front Fender Lining - LH,1
311954,Gear Leaver Knob,1
311956,Front Shock Absorber,1
311956,Shock Absorber Strut Kit,1
311956,Shock Absorber Mount,1
311956,Front Stabilizer Link - LH/RH,1
311963,Front Door Latch Assy - RH,1
311963,Oil Filter,1
311963,Air Filter,1
311963,AC Filter,1
311963,Wiper Tank,1
311963,Front Brake pad,1
311969,Oil Filter,1
311969,Air Filter,1
311969,AC Filter,1
311969,"Switch Assy, Control",1
311971,Clutch Kit (Disc+Pressure Plate),1
311971,Clutch Release Bearing,1
311971,Clutch Master Cylinder,1
311971,Clutch Slave Cylinder,1
311974,Oil Filter,1
311974,Air Filter,1
311974,AC Filter,1
311974,Front Fender Lining - RH,1
311974,Front Fender Lining - LH,1
311974,Fuel Filter,1
311974,Gear Oil 1L,1
311977,Front Brake pad,1
311977,Front Brake Disc,1
311977,Rear Brake Shoe Set,1
311977,Fuel Lid Opener Cable,1
311978,Clutch Kit,1
311978,Clutch Release Bearing,1
311978,Clutch Slave Cylinder,1
311978,Clutch Disc Assy,1
311978,Clutch Cover Assy,1
311986,Wiper Blade 12,1
311986,Wiper Blade 16,1
311986,Wiper Blade 18,1
311986,Wiper Blade 19,1
311986,Wiper Blade 20,1
311986,Wiper Blade 21,1
311986,Wiper Blade 22,1
311986,Wiper Blade 24,1
311987,Front Bumper,1
311987,Front Bumper Bracket - LH,1
311987,Front Bumper Bracket - RH,1
311987,Radiator,1
311987,Ac Liquid Pipe,1
311987,Wiper Tank,1
311988,Front Fender - LH,1
311988,Head Lamp - LH,1
311988,Front Bumper,1
311988,Front Bumper Bracket - LH,1
311988,Front Bumper Bracket - RH,1
311992,Clutch Release Bearing,1
311992,Clutch Kit (Disc+Pressure Plate),1
311992,Flywheel,1
311992,Gear Shifter/Selector Cable,1
311992,Gear Oil 1L,1
311992,Bolt,1
311992,Wheel Nut,1
311998,Intake Manifold,1
311998,Cross Member,1
311998,Front Fender Lining - RH,1
311998,Fog Lamp Cover - RH,1
